article_name,country,region,revision_id,article_quality,population
Delroy Chuck,jamaica,LATIN AMERICA AND THE CARIBBEAN,799535384,Start,2.8089999999999997
Earle Maynier,jamaica,LATIN AMERICA AND THE CARIBBEAN,799687898,Stub,2.8089999999999997
Eugene Condell Leonard Parkinson,jamaica,LATIN AMERICA AND THE CARIBBEAN,799695591,Stub,2.8089999999999997
Howard Cooke,jamaica,LATIN AMERICA AND THE CARIBBEAN,799753102,Stub,2.8089999999999997
Dorothy Lightbourne,jamaica,LATIN AMERICA AND THE CARIBBEAN,800375817,Start,2.8089999999999997
Nicholas Lawes,jamaica,LATIN AMERICA AND THE CARIBBEAN,800421828,Start,2.8089999999999997
Dwight Nelson (politician),jamaica,LATIN AMERICA AND THE CARIBBEAN,800704396,Stub,2.8089999999999997
Edmund Bartlett,jamaica,LATIN AMERICA AND THE CARIBBEAN,801068675,Stub,2.8089999999999997
Vivian Blake (politician),jamaica,LATIN AMERICA AND THE CARIBBEAN,801131580,Start,2.8089999999999997
Pearnel Charles,jamaica,LATIN AMERICA AND THE CARIBBEAN,801214565,Stub,2.8089999999999997
Kamina Johnson-Smith,jamaica,LATIN AMERICA AND THE CARIBBEAN,801414062,Stub,2.8089999999999997
Mary Morris Knibb,jamaica,LATIN AMERICA AND THE CARIBBEAN,802278085,C,2.8089999999999997
"John Vaughan, 3rd Earl of Carbery",jamaica,LATIN AMERICA AND THE CARIBBEAN,802442505,Start,2.8089999999999997
"Sir Charles Lyttelton, 3rd Baronet",jamaica,LATIN AMERICA AND THE CARIBBEAN,802448942,Start,2.8089999999999997
Ferron Williams,jamaica,LATIN AMERICA AND THE CARIBBEAN,803054208,Start,2.8089999999999997
Fayval Williams,jamaica,LATIN AMERICA AND THE CARIBBEAN,803301403,C,2.8089999999999997
Gladys Bustamante,jamaica,LATIN AMERICA AND THE CARIBBEAN,805879397,GA,2.8089999999999997
Karl Samuda,jamaica,LATIN AMERICA AND THE CARIBBEAN,805881133,Stub,2.8089999999999997
Portia Simpson-Miller,jamaica,LATIN AMERICA AND THE CARIBBEAN,806843220,C,2.8089999999999997
Syringa Marshall-Burnett,jamaica,LATIN AMERICA AND THE CARIBBEAN,807364682,C,2.8089999999999997
Claude Lise,martinique,LATIN AMERICA AND THE CARIBBEAN,703216645,Stub,356.0
President of the General Council of Martinique,martinique,LATIN AMERICA AND THE CARIBBEAN,705428274,Stub,356.0
Jean Maran,martinique,LATIN AMERICA AND THE CARIBBEAN,713974388,Stub,356.0
Serge Larcher,martinique,LATIN AMERICA AND THE CARIBBEAN,715489433,Stub,356.0
Leona Gabriel,martinique,LATIN AMERICA AND THE CARIBBEAN,717349591,Stub,356.0
Henri Agarande,martinique,LATIN AMERICA AND THE CARIBBEAN,720040766,Stub,356.0
Philippe Edmond-Mariette,martinique,LATIN AMERICA AND THE CARIBBEAN,720051482,Stub,356.0
Guy Lordinot,martinique,LATIN AMERICA AND THE CARIBBEAN,720051522,Stub,356.0
Anicet Turinay,martinique,LATIN AMERICA AND THE CARIBBEAN,720051537,Stub,356.0
Michel Renard,martinique,LATIN AMERICA AND THE CARIBBEAN,720059715,Stub,356.0
Jean Silvandre,martinique,LATIN AMERICA AND THE CARIBBEAN,720059792,Stub,356.0
Marie-Joseph Pernock,martinique,LATIN AMERICA AND THE CARIBBEAN,720116944,Stub,356.0
Camille Darsières,martinique,LATIN AMERICA AND THE CARIBBEAN,720127025,Stub,356.0
Homère Clément,martinique,LATIN AMERICA AND THE CARIBBEAN,720127121,Stub,356.0
Emmanuel Véry-Hermence,martinique,LATIN AMERICA AND THE CARIBBEAN,728154475,Stub,356.0
List of Presidents of the Regional Council of Martinique,martinique,LATIN AMERICA AND THE CARIBBEAN,732059763,Stub,356.0
André Lesueur,martinique,LATIN AMERICA AND THE CARIBBEAN,732488768,Stub,356.0
Louis Henri de Gueydon,martinique,LATIN AMERICA AND THE CARIBBEAN,741659376,Start,356.0
Cyrille Bissette,martinique,LATIN AMERICA AND THE CARIBBEAN,745174732,B,356.0
Georges Marie Anne,martinique,LATIN AMERICA AND THE CARIBBEAN,746619744,Stub,356.0
Victor Mazuline,martinique,LATIN AMERICA AND THE CARIBBEAN,748274199,Stub,356.0
Maurice Antiste,martinique,LATIN AMERICA AND THE CARIBBEAN,767223939,Stub,356.0
Victor Sévère,martinique,LATIN AMERICA AND THE CARIBBEAN,773080765,Stub,356.0
Étienne Mentor,martinique,LATIN AMERICA AND THE CARIBBEAN,787128336,Start,356.0
Henry Lémery,martinique,LATIN AMERICA AND THE CARIBBEAN,788271645,GA,356.0
Alfred Almont,martinique,LATIN AMERICA AND THE CARIBBEAN,788793894,Stub,356.0
Louis-Joseph Manscour,martinique,LATIN AMERICA AND THE CARIBBEAN,788807319,Stub,356.0
Thélus Léro,martinique,LATIN AMERICA AND THE CARIBBEAN,788825794,Stub,356.0
Raphaël Etifier,martinique,LATIN AMERICA AND THE CARIBBEAN,788825979,Stub,356.0
Paul Symphor,martinique,LATIN AMERICA AND THE CARIBBEAN,788827072,Stub,356.0
Alfred Marie-Jeanne,martinique,LATIN AMERICA AND THE CARIBBEAN,789854706,Stub,356.0
Emile Capgras,martinique,LATIN AMERICA AND THE CARIBBEAN,801319110,Stub,356.0
Alexandre de Beauharnais,martinique,LATIN AMERICA AND THE CARIBBEAN,802657786,Start,356.0
Henry Jean-Baptiste,martinique,LATIN AMERICA AND THE CARIBBEAN,806431975,Stub,356.0
Gypsy (calypsonian),trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,717689177,Start,1.369
Kenneth Lalla,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,726276685,Stub,1.369
Arnold Piggott,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,733212457,Stub,1.369
Emmanuel Mzumbo Lazare,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,748239737,C,1.369
Ronald Jay Williams,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,765033080,Start,1.369
Linda Baboolal,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,779580499,Start,1.369
Carol Cuffy-Dowlat,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,779580638,Stub,1.369
Elma Francois,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,779580732,Start,1.369
Mary King (economist),trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,779580937,Stub,1.369
Hazel Manning,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,779580989,Start,1.369
Angela Cropper,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,787923028,Start,1.369
Dana Seetahal,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,789213751,C,1.369
Wendell Mottley,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,791070631,Start,1.369
Leader of the Opposition (Trinidad and Tobago),trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,792838546,Start,1.369
Cindy Devika Sharma,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,794410533,Stub,1.369
Kevin Ramnarine,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,794536753,Start,1.369
Clotil Walcott,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,794720169,C,1.369
Audrey Jeffers,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,795932687,Start,1.369
Beatrice Greig,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,798490789,C,1.369
Brent Sancho,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,798845216,C,1.369
Martin Joseph,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,802094106,Stub,1.369
Kamla Persad-Bissessar,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,802425824,C,1.369
John Fearns Nicoll,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,803739565,Start,1.369
Jean Ramjohn-Richards,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,804221219,Stub,1.369
Reema Harrysingh-Carmona,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,804221834,Start,1.369
Ato Boldon,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,804784198,C,1.369
Raziah Ahmed,trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,805089479,Start,1.369
Jack Warner (football executive),trinidad and tobago,LATIN AMERICA AND THE CARIBBEAN,805253461,GA,1.369
Macarena Escudero,argentina,LATIN AMERICA AND THE CARIBBEAN,672547562,Stub,45.376999999999995
Norma Colpari,argentina,LATIN AMERICA AND THE CARIBBEAN,673393730,Stub,45.376999999999995
Rubén Pellanda,argentina,LATIN AMERICA AND THE CARIBBEAN,676040670,Stub,45.376999999999995
Raúl Lacabanne,argentina,LATIN AMERICA AND THE CARIBBEAN,676043559,Stub,45.376999999999995
Juan Carlos Reyes (governor),argentina,LATIN AMERICA AND THE CARIBBEAN,676044272,Stub,45.376999999999995
Bernardo Bas,argentina,LATIN AMERICA AND THE CARIBBEAN,676498385,Stub,45.376999999999995
Miguel Cané,argentina,LATIN AMERICA AND THE CARIBBEAN,677786528,Start,45.376999999999995
Bernardo Grinspun,argentina,LATIN AMERICA AND THE CARIBBEAN,680370867,Stub,45.376999999999995
Rodolfo Gabrielli,argentina,LATIN AMERICA AND THE CARIBBEAN,683631802,Stub,45.376999999999995
Raúl Borrás,argentina,LATIN AMERICA AND THE CARIBBEAN,687130572,Stub,45.376999999999995
Roque Carranza,argentina,LATIN AMERICA AND THE CARIBBEAN,687134370,Stub,45.376999999999995
Germán López (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,687138552,Stub,45.376999999999995
Guillermo Montenegro,argentina,LATIN AMERICA AND THE CARIBBEAN,693714773,Stub,45.376999999999995
Jorge Lemus,argentina,LATIN AMERICA AND THE CARIBBEAN,694889020,Stub,45.376999999999995
Cecilia Soria,argentina,LATIN AMERICA AND THE CARIBBEAN,695276940,Stub,45.376999999999995
Soledad Sosa,argentina,LATIN AMERICA AND THE CARIBBEAN,697009255,Stub,45.376999999999995
Antonio Mucci,argentina,LATIN AMERICA AND THE CARIBBEAN,702509338,Stub,45.376999999999995
Manuel Guillermo Pinto,argentina,LATIN AMERICA AND THE CARIBBEAN,703707383,Stub,45.376999999999995
Danilo Baroni,argentina,LATIN AMERICA AND THE CARIBBEAN,704600764,Stub,45.376999999999995
Oscar Alende,argentina,LATIN AMERICA AND THE CARIBBEAN,704875463,Start,45.376999999999995
Roberto Lavagna,argentina,LATIN AMERICA AND THE CARIBBEAN,705167083,C,45.376999999999995
Ginés González García,argentina,LATIN AMERICA AND THE CARIBBEAN,705206510,Start,45.376999999999995
Alfredo Palacios,argentina,LATIN AMERICA AND THE CARIBBEAN,705726893,Stub,45.376999999999995
Héctor Icazuriaga,argentina,LATIN AMERICA AND THE CARIBBEAN,705736835,Start,45.376999999999995
Hugo Anzorreguy,argentina,LATIN AMERICA AND THE CARIBBEAN,705736979,Stub,45.376999999999995
Miguel Ángel Toma,argentina,LATIN AMERICA AND THE CARIBBEAN,705737107,Start,45.376999999999995
Jorge Domínguez (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,705746468,Stub,45.376999999999995
Víctor Fayad,argentina,LATIN AMERICA AND THE CARIBBEAN,706327588,Stub,45.376999999999995
Carlos Chasseing,argentina,LATIN AMERICA AND THE CARIBBEAN,707192620,Stub,45.376999999999995
Raúl Bercovich Rodriguez,argentina,LATIN AMERICA AND THE CARIBBEAN,707192632,Stub,45.376999999999995
José C. Uriburu,argentina,LATIN AMERICA AND THE CARIBBEAN,707192822,Stub,45.376999999999995
Carlos Gigena Parker,argentina,LATIN AMERICA AND THE CARIBBEAN,707192833,Stub,45.376999999999995
Roberto Huerta,argentina,LATIN AMERICA AND THE CARIBBEAN,707192879,Stub,45.376999999999995
Jorge Carcagno,argentina,LATIN AMERICA AND THE CARIBBEAN,707192909,Stub,45.376999999999995
Carlos José Caballero,argentina,LATIN AMERICA AND THE CARIBBEAN,707192931,Stub,45.376999999999995
Miguel A. Ferrer Deheza,argentina,LATIN AMERICA AND THE CARIBBEAN,707192943,Stub,45.376999999999995
José Vaquero,argentina,LATIN AMERICA AND THE CARIBBEAN,707193398,Stub,45.376999999999995
José Manuel Álvarez,argentina,LATIN AMERICA AND THE CARIBBEAN,707197266,Stub,45.376999999999995
Honorio Pueyrredón,argentina,LATIN AMERICA AND THE CARIBBEAN,707318172,Start,45.376999999999995
Francisco Narciso de Laprida,argentina,LATIN AMERICA AND THE CARIBBEAN,707359699,Start,45.376999999999995
Cornelia Schmidt-Liermann,argentina,LATIN AMERICA AND THE CARIBBEAN,707533681,Stub,45.376999999999995
Mirian Curletti,argentina,LATIN AMERICA AND THE CARIBBEAN,708211117,Stub,45.376999999999995
Alicia Mastandrea,argentina,LATIN AMERICA AND THE CARIBBEAN,708212902,Stub,45.376999999999995
Albano Harguindeguy,argentina,LATIN AMERICA AND THE CARIBBEAN,708243958,Stub,45.376999999999995
Hugo Cóccaro,argentina,LATIN AMERICA AND THE CARIBBEAN,708413168,Start,45.376999999999995
Norberto Massoni,argentina,LATIN AMERICA AND THE CARIBBEAN,708413834,Stub,45.376999999999995
Ramón Saadi,argentina,LATIN AMERICA AND THE CARIBBEAN,708435463,Start,45.376999999999995
Pedro Ignacio Rivera,argentina,LATIN AMERICA AND THE CARIBBEAN,708435628,Stub,45.376999999999995
Tomás Godoy Cruz,argentina,LATIN AMERICA AND THE CARIBBEAN,708441871,Stub,45.376999999999995
Roberto Urquía,argentina,LATIN AMERICA AND THE CARIBBEAN,708561724,Stub,45.376999999999995
Leopoldo Melo,argentina,LATIN AMERICA AND THE CARIBBEAN,708750565,Start,45.376999999999995
Vicente Gallo,argentina,LATIN AMERICA AND THE CARIBBEAN,708750654,Start,45.376999999999995
Bernardo de Irigoyen,argentina,LATIN AMERICA AND THE CARIBBEAN,708931460,Start,45.376999999999995
Carlos Sancho,argentina,LATIN AMERICA AND THE CARIBBEAN,709297143,Stub,45.376999999999995
José Ignacio de Gorriti,argentina,LATIN AMERICA AND THE CARIBBEAN,709303611,Start,45.376999999999995
María Eugenia Bielsa,argentina,LATIN AMERICA AND THE CARIBBEAN,709682191,Start,45.376999999999995
Santiago Llaver,argentina,LATIN AMERICA AND THE CARIBBEAN,710020895,Stub,45.376999999999995
Simón de Iriondo,argentina,LATIN AMERICA AND THE CARIBBEAN,710031614,Stub,45.376999999999995
Domingo Crespo,argentina,LATIN AMERICA AND THE CARIBBEAN,710031784,Stub,45.376999999999995
Tomás Hogan,argentina,LATIN AMERICA AND THE CARIBBEAN,710303520,Stub,45.376999999999995
Víctor Reviglio,argentina,LATIN AMERICA AND THE CARIBBEAN,711103077,Stub,45.376999999999995
Herminio Iglesias,argentina,LATIN AMERICA AND THE CARIBBEAN,711496354,Start,45.376999999999995
Jordán Bruno Genta,argentina,LATIN AMERICA AND THE CARIBBEAN,711504370,Start,45.376999999999995
Ovidio Lagos,argentina,LATIN AMERICA AND THE CARIBBEAN,712556560,Start,45.376999999999995
Pedro de Ezcurra,argentina,LATIN AMERICA AND THE CARIBBEAN,713929411,Stub,45.376999999999995
Horacio Jaunarena,argentina,LATIN AMERICA AND THE CARIBBEAN,714112569,Stub,45.376999999999995
Cristina Cremer de Busti,argentina,LATIN AMERICA AND THE CARIBBEAN,714198798,Stub,45.376999999999995
Elena Corregido,argentina,LATIN AMERICA AND THE CARIBBEAN,714368298,Stub,45.376999999999995
Fabio Biancalani,argentina,LATIN AMERICA AND THE CARIBBEAN,714369560,Stub,45.376999999999995
Samuel Cabanchik,argentina,LATIN AMERICA AND THE CARIBBEAN,714369691,Start,45.376999999999995
Isabel Viudes,argentina,LATIN AMERICA AND THE CARIBBEAN,714369805,Start,45.376999999999995
Fabián Ríos,argentina,LATIN AMERICA AND THE CARIBBEAN,714370441,Stub,45.376999999999995
Nanci Parrilli,argentina,LATIN AMERICA AND THE CARIBBEAN,714373296,Stub,45.376999999999995
Luis Viana,argentina,LATIN AMERICA AND THE CARIBBEAN,714399793,Stub,45.376999999999995
María José Bongiorno,argentina,LATIN AMERICA AND THE CARIBBEAN,714404900,Stub,45.376999999999995
Mónica Troadello,argentina,LATIN AMERICA AND THE CARIBBEAN,714407628,Stub,45.376999999999995
Eduardo Torres (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,714409220,Stub,45.376999999999995
Horacio Lores,argentina,LATIN AMERICA AND THE CARIBBEAN,714460360,Start,45.376999999999995
Delia Pinchetti de Sierra Morales,argentina,LATIN AMERICA AND THE CARIBBEAN,714460442,Stub,45.376999999999995
Alfredo Martínez (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,714468540,Stub,45.376999999999995
Justo Páez Molina,argentina,LATIN AMERICA AND THE CARIBBEAN,714560174,Stub,45.376999999999995
Leopoldo Alfredo Bravo,argentina,LATIN AMERICA AND THE CARIBBEAN,714642430,Stub,45.376999999999995
Celso Jaque,argentina,LATIN AMERICA AND THE CARIBBEAN,714693776,Start,45.376999999999995
José Alonso (trade unionist),argentina,LATIN AMERICA AND THE CARIBBEAN,714751234,C,45.376999999999995
Luis Favre,argentina,LATIN AMERICA AND THE CARIBBEAN,714977875,Stub,45.376999999999995
Juan Carlos Pugliese,argentina,LATIN AMERICA AND THE CARIBBEAN,715553024,Stub,45.376999999999995
Enrique Nosiglia,argentina,LATIN AMERICA AND THE CARIBBEAN,715553293,Stub,45.376999999999995
Antonio Tróccoli,argentina,LATIN AMERICA AND THE CARIBBEAN,715553355,Stub,45.376999999999995
Eduardo Pérez Bulnes,argentina,LATIN AMERICA AND THE CARIBBEAN,715621127,Stub,45.376999999999995
Francisco Manrique,argentina,LATIN AMERICA AND THE CARIBBEAN,715807782,Start,45.376999999999995
Félix de la Peña,argentina,LATIN AMERICA AND THE CARIBBEAN,715970272,Stub,45.376999999999995
Christian Castillo (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,716244498,Stub,45.376999999999995
Nicolás Repetto,argentina,LATIN AMERICA AND THE CARIBBEAN,716400966,Start,45.376999999999995
Norberto Piñero,argentina,LATIN AMERICA AND THE CARIBBEAN,716401288,Start,45.376999999999995
José Tamborini,argentina,LATIN AMERICA AND THE CARIBBEAN,716537576,Start,45.376999999999995
Vicente de Azcuénaga,argentina,LATIN AMERICA AND THE CARIBBEAN,716674946,Stub,45.376999999999995
Máximo Etchecopar,argentina,LATIN AMERICA AND THE CARIBBEAN,717275343,Start,45.376999999999995
Oscar Parrilli,argentina,LATIN AMERICA AND THE CARIBBEAN,717386342,Stub,45.376999999999995
Ricardo López Murphy,argentina,LATIN AMERICA AND THE CARIBBEAN,717498781,Start,45.376999999999995
Raúl Othacehé,argentina,LATIN AMERICA AND THE CARIBBEAN,717748871,Start,45.376999999999995
Mercedes Marcó del Pont,argentina,LATIN AMERICA AND THE CARIBBEAN,717761302,Start,45.376999999999995
Gregorio de Laferrère,argentina,LATIN AMERICA AND THE CARIBBEAN,718187662,Start,45.376999999999995
Oseas Guiñazú,argentina,LATIN AMERICA AND THE CARIBBEAN,718351542,Stub,45.376999999999995
Ángel Dolores Rojas,argentina,LATIN AMERICA AND THE CARIBBEAN,718364462,Start,45.376999999999995
Alberto Prebisch,argentina,LATIN AMERICA AND THE CARIBBEAN,718492025,Start,45.376999999999995
Alejo Castex,argentina,LATIN AMERICA AND THE CARIBBEAN,719238219,C,45.376999999999995
Daniel Katz (politician),argentina,LATIN AMERICA AND THE CARIBBEAN,719421370,Stub,45.376999999999995
Ángel Vicente Peñaloza,argentina,LATIN AMERICA AND THE CARIBBEAN,719656418,Start,45.376999999999995
Alejandro López (Argentina),argentina,LATIN AMERICA AND THE CARIBBEAN,720232963,Stub,45.376999999999995
Guillermo Patricio Kelly,argentina,LATIN AMERICA AND THE CARIBBEAN,720601075,Start,45.376999999999995
José María Bustillo (Argentina),argentina,LATIN AMERICA AND THE CARIBBEAN,720798695,Start,45.376999999999995
Francisco Uriburu,argentina,LATIN AMERICA AND THE CARIBBEAN,720798723,Stub,45.376999999999995
Cayetano Antonio Licciardo,argentina,LATIN AMERICA AND THE CARIBBEAN,720801297,Stub,45.376999999999995
Luis Carlos Gómez Centurión,argentina,LATIN AMERICA AND THE CARIBBEAN,720835847,Stub,45.376999999999995
Juan Rege Corvalán,argentina,LATIN AMERICA AND THE CARIBBEAN,720835868,Stub,45.376999999999995
Elías Villanueva,argentina,LATIN AMERICA AND THE CARIBBEAN,720835881,Stub,45.376999999999995
José María del Campo,argentina,LATIN AMERICA AND THE CARIBBEAN,720844960,Stub,45.376999999999995
Julio César Saguier,argentina,LATIN AMERICA AND THE CARIBBEAN,720845151,Stub,45.376999999999995
José Emilio Lunghi,argentina,LATIN AMERICA AND THE CARIBBEAN,720853016,Stub,45.376999999999995
Uladislao Augier,argentina,LATIN AMERICA AND THE CARIBBEAN,720924435,Stub,45.376999999999995
Manuel José García,argentina,LATIN AMERICA AND THE CARIBBEAN,720987236,Stub,45.376999999999995
Adalbert Krieger Vasena,argentina,LATIN AMERICA AND THE CARIBBEAN,721014539,Stub,45.376999999999995
Víctor Marchesini,argentina,LATIN AMERICA AND THE CARIBBEAN,721023972,Stub,45.376999999999995
Juan de Dios Videla,argentina,LATIN AMERICA AND THE CARIBBEAN,721028355,Stub,45.376999999999995
Norberto La Porta,argentina,LATIN AMERICA AND THE CARIBBEAN,721029407,Stub,45.376999999999995
Silvano Bores,argentina,LATIN AMERICA AND THE CARIBBEAN,721035071,Stub,45.376999999999995
Julián de Leyva,argentina,LATIN AMERICA AND THE CARIBBEAN,721035802,Stub,45.376999999999995
Juan Agustín Augier,argentina,LATIN AMERICA AND THE CARIBBEAN,721039151,Stub,45.376999999999995
Santiago Gallo,argentina,LATIN AMERICA AND THE CARIBBEAN,721041317,Start,45.376999999999995
Francisco Rabanal,argentina,LATIN AMERICA AND THE CARIBBEAN,721041421,Start,45.376999999999995
Rubén Rabanal,argentina,LATIN AMERICA AND THE CARIBBEAN,721041455,Start,45.376999999999995
Joaquín Samuel de Anchorena,argentina,LATIN AMERICA AND THE CARIBBEAN,721041541,Start,45.376999999999995
Oscar Bidegain,argentina,LATIN AMERICA AND THE CARIBBEAN,721101386,Stub,45.376999999999995
José Eugenio Tello,argentina,LATIN AMERICA AND THE CARIBBEAN,721515580,Stub,45.376999999999995
Élida Vigo,argentina,LATIN AMERICA AND THE CARIBBEAN,721628782,Stub,45.376999999999995
Ramón Javier Mestre,argentina,LATIN AMERICA AND THE CARIBBEAN,721927759,Stub,45.376999999999995
Héctor Tizón,argentina,LATIN AMERICA AND THE CARIBBEAN,722095277,Stub,45.376999999999995
Ángel Rozas,argentina,LATIN AMERICA AND THE CARIBBEAN,722301331,Start,45.376999999999995
María Colombo de Acevedo,argentina,LATIN AMERICA AND THE CARIBBEAN,722466226,Stub,45.376999999999995
Dámaso Centeno,argentina,LATIN AMERICA AND THE CARIBBEAN,722500948,Stub,45.376999999999995
Raúl Godoy,argentina,LATIN AMERICA AND THE CARIBBEAN,722589139,Stub,45.376999999999995
Patricia Walsh,argentina,LATIN AMERICA AND THE CARIBBEAN,722955105,Stub,45.376999999999995
Pablo Sebastián López,argentina,LATIN AMERICA AND THE CARIBBEAN,723249449,Stub,45.376999999999995
Nicolás del Caño,argentina,LATIN AMERICA AND THE CARIBBEAN,723686406,Stub,45.376999999999995
